Title,Section,Template,Type,Priority,References,Automation Type,Automation ID,Preconditions,Steps,Expected Result
LF_LI_TC106 — Line Items Partner: Basic,Fulfillment Console > Left Filters > Line Items > Per Filter > Partner,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.partner.LF_LI_TC106_Partner_BasicTest#tc106_partner_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. Log in; set calendar to Yesterday
2. Navigate to Line Items tab
3. Verify Partner is visible in left panel
4. Expand Partner
5. Confirm options load and Select All at top
6. Collapse filter",Partner is visible; expands/collapses; options and Select All at top display correctly
LF_LI_TC206 — Line Items Partner: Search,Fulfillment Console > Left Filters > Line Items > Per Filter > Partner,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.partner.LF_LI_TC206_Partner_SearchTest#tc206_partner_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Partner
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_LI_TC806 — Line Items Partner: Scroll,Fulfillment Console > Left Filters > Line Items > Per Filter > Partner,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.partner.LF_LI_TC806_Partner_ScrollTest#tc806_partner_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Partner
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_LI_TC1006 — Line Items Partner: Active filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Partner,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.partner.LF_LI_TC1006_Partner_ActiveFiltersTest#tc1006_partner_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select one option in Partner
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Partner
LF_LI_TC1106 — Line Items Partner: Clear filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Partner,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.partner.LF_LI_TC1106_Partner_ClearFiltersTest#tc1106_partner_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select options in Partner
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_LI_TC108 — Line Items Series title: Option list order,Fulfillment Console > Left Filters > Line Items > Per Filter > Series title,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.seriestitle.LF_LI_TC108_SeriesTitle_OptionOrderTest#tc108_seriesTitle_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Series title
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_LI_TC107 — Line Items Series title: Basic,Fulfillment Console > Left Filters > Line Items > Per Filter > Series title,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.seriestitle.LF_LI_TC107_SeriesTitle_BasicTest#tc107_seriesTitle_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. Log in; set calendar to Yesterday
2. Navigate to Line Items tab
3. Verify Series title is visible in left panel
4. Expand Series title
5. Confirm options load and Select All at top
6. Collapse filter",Series title is visible; expands/collapses; options and Select All at top display correctly
LF_LI_TC207 — Line Items Series title: Search,Fulfillment Console > Left Filters > Line Items > Per Filter > Series title,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.seriestitle.LF_LI_TC207_SeriesTitle_SearchTest#tc207_seriesTitle_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Series title
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_LI_TC407 — Line Items Series title: Select all,Fulfillment Console > Left Filters > Line Items > Per Filter > Series title,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.seriestitle.LF_LI_TC407_SeriesTitle_SelectAllTest#tc407_seriesTitle_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Series title
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_LI_TC607 — Line Items Series title: Table sync,Fulfillment Console > Left Filters > Line Items > Per Filter > Series title,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.seriestitle.LF_LI_TC607_SeriesTitle_TableSyncTest#tc607_seriesTitle_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Series title
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_LI_TC807 — Line Items Series title: Scroll,Fulfillment Console > Left Filters > Line Items > Per Filter > Series title,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.seriestitle.LF_LI_TC807_SeriesTitle_ScrollTest#tc807_seriesTitle_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Series title
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_LI_TC1007 — Line Items Series title: Active filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Series title,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.seriestitle.LF_LI_TC1007_SeriesTitle_ActiveFiltersTest#tc1007_seriesTitle_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select one option in Series title
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Series title
LF_LI_TC1107 — Line Items Series title: Clear filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Series title,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.seriestitle.LF_LI_TC1107_SeriesTitle_ClearFiltersTest#tc1107_seriesTitle_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select options in Series title
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_LI_TC109 — Line Items Flag: Option list order,Fulfillment Console > Left Filters > Line Items > Per Filter > Flag,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.flag.LF_LI_TC109_Flag_OptionOrderTest#tc109_flag_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Flag
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_LI_TC108 — Line Items Flag: Basic,Fulfillment Console > Left Filters > Line Items > Per Filter > Flag,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.flag.LF_LI_TC108_Flag_BasicTest#tc108_flag_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. Log in; set calendar to Yesterday
2. Navigate to Line Items tab
3. Verify Flag is visible in left panel
4. Expand Flag
5. Confirm options load and Select All at top
6. Collapse filter",Flag is visible; expands/collapses; options and Select All at top display correctly
LF_LI_TC208 — Line Items Flag: Search,Fulfillment Console > Left Filters > Line Items > Per Filter > Flag,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.flag.LF_LI_TC208_Flag_SearchTest#tc208_flag_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Flag
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_LI_TC408 — Line Items Flag: Select all,Fulfillment Console > Left Filters > Line Items > Per Filter > Flag,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.flag.LF_LI_TC408_Flag_SelectAllTest#tc408_flag_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Flag
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_LI_TC608 — Line Items Flag: Table sync,Fulfillment Console > Left Filters > Line Items > Per Filter > Flag,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.flag.LF_LI_TC608_Flag_TableSyncTest#tc608_flag_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Flag
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_LI_TC808 — Line Items Flag: Scroll,Fulfillment Console > Left Filters > Line Items > Per Filter > Flag,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.flag.LF_LI_TC808_Flag_ScrollTest#tc808_flag_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Flag
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_LI_TC1008 — Line Items Flag: Active filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Flag,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.flag.LF_LI_TC1008_Flag_ActiveFiltersTest#tc1008_flag_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select one option in Flag
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Flag
LF_LI_TC1108 — Line Items Flag: Clear filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Flag,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.flag.LF_LI_TC1108_Flag_ClearFiltersTest#tc1108_flag_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select options in Flag
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_LI_TC110 — Line Items Assigned To: Option list order,Fulfillment Console > Left Filters > Line Items > Per Filter > Assigned To,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.assignedto.LF_LI_TC110_AssignedTo_OptionOrderTest#tc110_assignedTo_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Assigned To
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
